date,store_id,item_id,dept_id,category,base_price,is_promo,sales
2020-03-23,1,3,5,Groceries,45.39,0,41
2020-03-24,1,3,5,Groceries,45.39,0,31
2020-03-25,1,3,5,Groceries,45.39,0,36
2020-03-26,1,3,5,Groceries,45.39,0,34
2020-03-27,1,3,5,Groceries,45.39,0,49
2020-03-28,1,3,5,Groceries,45.39,0,64
2020-03-29,1,3,5,Groceries,45.39,0,48
2020-03-30,1,3,5,Groceries,45.39,0,43
2020-03-31,1,3,5,Groceries,45.39,0,42
2020-04-01,1,3,5,Groceries,45.39,0,37
2020-04-02,1,3,5,Groceries,45.39,0,41
2020-04-03,1,3,5,Groceries,45.39,0,71
2020-04-04,1,3,5,Groceries,45.39,0,52
2020-04-05,1,3,5,Groceries,45.39,0,53
2020-04-06,1,3,5,Groceries,45.39,0,61
2020-04-07,1,3,5,Groceries,45.39,0,33
2020-04-08,1,3,5,Groceries,45.39,0,30
2020-04-09,1,3,5,Groceries,45.39,0,38
2020-04-10,1,3,5,Groceries,45.39,0,58
2020-04-11,1,3,5,Groceries,45.39,1,122
2020-04-12,1,3,5,Groceries,45.39,0,56
2020-04-13,1,3,5,Groceries,45.39,0,44
2020-04-14,1,3,5,Groceries,45.39,0,28
2020-04-15,1,3,5,Groceries,45.39,0,35
2020-04-16,1,3,5,Groceries,45.39,0,38
2020-04-17,1,3,5,Groceries,45.39,0,49
2020-04-18,1,3,5,Groceries,45.39,0,69
2020-04-19,1,3,5,Groceries,45.39,0,55
2020-04-20,1,3,5,Groceries,45.39,0,43
2020-04-21,1,3,5,Groceries,45.39,0,36
2020-04-22,1,3,5,Groceries,45.39,0,33
2020-04-23,1,3,5,Groceries,45.39,1,117
2020-04-24,1,3,5,Groceries,45.39,1,110
2020-04-25,1,3,5,Groceries,45.39,0,56
2020-04-26,1,3,5,Groceries,45.39,1,127
2020-04-27,1,3,5,Groceries,45.39,0,50
2020-04-28,1,3,5,Groceries,45.39,0,50
2020-04-29,1,3,5,Groceries,45.39,0,40
2020-04-30,1,3,5,Groceries,45.39,0,40
2020-05-01,1,3,5,Groceries,45.39,0,42
2020-05-02,1,3,5,Groceries,45.39,0,48
2020-05-03,1,3,5,Groceries,45.39,0,57
2020-05-04,1,3,5,Groceries,45.39,0,46
2020-05-05,1,3,5,Groceries,45.39,0,28
2020-05-06,1,3,5,Groceries,45.39,0,35
2020-05-07,1,3,5,Groceries,45.39,0,28
2020-05-08,1,3,5,Groceries,45.39,0,44
2020-05-09,1,3,5,Groceries,45.39,0,74
2020-05-10,1,3,5,Groceries,45.39,0,56
2020-05-11,1,3,5,Groceries,45.39,0,34
2020-05-12,1,3,5,Groceries,45.39,0,29
2020-05-13,1,3,5,Groceries,45.39,0,29
2020-05-14,1,3,5,Groceries,45.39,0,30
2020-05-15,1,3,5,Groceries,45.39,1,86
2020-05-16,1,3,5,Groceries,45.39,0,56
2020-05-17,1,3,5,Groceries,45.39,0,61
2020-05-18,1,3,5,Groceries,45.39,0,41
2020-05-19,1,3,5,Groceries,45.39,0,34
2020-05-20,1,3,5,Groceries,45.39,0,26
2020-05-21,1,3,5,Groceries,45.39,0,37
2020-05-22,1,3,5,Groceries,45.39,0,52
2020-05-23,1,3,5,Groceries,45.39,0,49
2020-05-24,1,3,5,Groceries,45.39,0,40
2020-05-25,1,3,5,Groceries,45.39,0,31
2020-05-26,1,3,5,Groceries,45.39,0,18
2020-05-27,1,3,5,Groceries,45.39,0,27
2020-05-28,1,3,5,Groceries,45.39,0,45
2020-05-29,1,3,5,Groceries,45.39,0,53
2020-05-30,1,3,5,Groceries,45.39,1,165
2020-05-31,1,3,5,Groceries,45.39,0,42
2020-06-01,1,3,5,Groceries,45.39,0,44
2020-06-02,1,3,5,Groceries,45.39,0,23
2020-06-03,1,3,5,Groceries,45.39,0,32
2020-06-04,1,3,5,Groceries,45.39,0,30
2020-06-05,1,3,5,Groceries,45.39,0,0
2020-06-06,1,3,5,Groceries,45.39,0,0
2020-06-07,1,3,5,Groceries,45.39,0,37
2020-06-08,1,3,5,Groceries,45.39,0,37
2020-06-09,1,3,5,Groceries,45.39,0,31
2020-06-10,1,3,5,Groceries,45.39,0,29
2020-06-11,1,3,5,Groceries,45.39,0,34
2020-06-12,1,3,5,Groceries,45.39,0,42
2020-06-13,1,3,5,Groceries,45.39,0,52
2020-06-14,1,3,5,Groceries,45.39,0,41
2020-06-15,1,3,5,Groceries,45.39,0,35
2020-06-16,1,3,5,Groceries,45.39,0,24
2020-06-17,1,3,5,Groceries,45.39,0,27
2020-06-18,1,3,5,Groceries,45.39,0,35
2020-06-19,1,3,5,Groceries,45.39,0,27
2020-06-20,1,3,5,Groceries,45.39,1,105
2020-06-21,1,3,5,Groceries,45.39,0,43
2020-06-22,1,3,5,Groceries,45.39,0,36
2020-06-23,1,3,5,Groceries,45.39,0,28
2020-06-24,1,3,5,Groceries,45.39,1,76
2020-06-25,1,3,5,Groceries,45.39,0,28
2020-06-26,1,3,5,Groceries,45.39,1,123
2020-06-27,1,3,5,Groceries,45.39,0,50
2020-06-28,1,3,5,Groceries,45.39,0,46
2020-06-29,1,3,5,Groceries,45.39,0,37
2020-06-30,1,3,5,Groceries,45.39,1,47
2020-07-01,1,3,5,Groceries,45.39,0,14
2020-07-02,1,3,5,Groceries,45.39,0,33
2020-07-03,1,3,5,Groceries,45.39,0,27
2020-07-04,1,3,5,Groceries,45.39,1,91
2020-07-05,1,3,5,Groceries,45.39,0,31
2020-07-06,1,3,5,Groceries,45.39,0,0
2020-07-07,1,3,5,Groceries,45.39,0,22
2020-07-08,1,3,5,Groceries,45.39,0,29
2020-07-09,1,3,5,Groceries,45.39,0,22
2020-07-10,1,3,5,Groceries,45.39,1,66
2020-07-11,1,3,5,Groceries,45.39,0,42
2020-07-12,1,3,5,Groceries,45.39,0,44
2020-07-13,1,3,5,Groceries,45.39,0,0
2020-07-14,1,3,5,Groceries,45.39,0,23
2020-07-15,1,3,5,Groceries,45.39,0,21
2020-07-16,1,3,5,Groceries,45.39,0,28
2020-07-17,1,3,5,Groceries,45.39,0,40
2020-07-18,1,3,5,Groceries,45.39,0,49
2020-07-19,1,3,5,Groceries,45.39,0,28
2020-07-20,1,3,5,Groceries,45.39,0,31
2020-07-21,1,3,5,Groceries,45.39,0,27
2020-07-22,1,3,5,Groceries,45.39,0,24
2020-07-23,1,3,5,Groceries,45.39,0,43
2020-07-24,1,3,5,Groceries,45.39,0,36
2020-07-25,1,3,5,Groceries,45.39,0,0
2020-07-26,1,3,5,Groceries,45.39,0,36
2020-07-27,1,3,5,Groceries,45.39,0,24
2020-07-28,1,3,5,Groceries,45.39,0,26
2020-07-29,1,3,5,Groceries,45.39,0,26
2020-07-30,1,3,5,Groceries,45.39,0,26
2020-07-31,1,3,5,Groceries,45.39,0,0
2020-08-01,1,3,5,Groceries,45.39,0,43
2020-08-02,1,3,5,Groceries,45.39,0,30
2020-08-03,1,3,5,Groceries,45.39,0,28
2020-08-04,1,3,5,Groceries,45.39,0,21
2020-08-05,1,3,5,Groceries,45.39,1,58
2020-08-06,1,3,5,Groceries,45.39,0,18
2020-08-07,1,3,5,Groceries,45.39,0,27
2020-08-08,1,3,5,Groceries,45.39,0,55
2020-08-09,1,3,5,Groceries,45.39,0,25
2020-08-10,1,3,5,Groceries,45.39,0,25
2020-08-11,1,3,5,Groceries,45.39,0,14
2020-08-12,1,3,5,Groceries,45.39,0,0
2020-08-13,1,3,5,Groceries,45.39,0,28
2020-08-14,1,3,5,Groceries,45.39,0,25
2020-08-15,1,3,5,Groceries,45.39,1,0
2020-08-16,1,3,5,Groceries,45.39,0,33
2020-08-17,1,3,5,Groceries,45.39,0,23
2020-08-18,1,3,5,Groceries,45.39,0,21
2020-08-19,1,3,5,Groceries,45.39,0,17
2020-08-20,1,3,5,Groceries,45.39,0,22
2020-08-21,1,3,5,Groceries,45.39,0,23
2020-08-22,1,3,5,Groceries,45.39,0,29
2020-08-23,1,3,5,Groceries,45.39,0,40
2020-08-24,1,3,5,Groceries,45.39,0,15
2020-08-25,1,3,5,Groceries,45.39,1,62
2020-08-26,1,3,5,Groceries,45.39,0,27
2020-08-27,1,3,5,Groceries,45.39,0,26
2020-08-28,1,3,5,Groceries,45.39,0,36
2020-08-29,1,3,5,Groceries,45.39,0,31
2020-08-30,1,3,5,Groceries,45.39,0,28
2020-08-31,1,3,5,Groceries,45.39,0,22
2020-09-01,1,3,5,Groceries,45.39,0,23
2020-09-02,1,3,5,Groceries,45.39,0,19
2020-09-03,1,3,5,Groceries,45.39,0,33
2020-09-04,1,3,5,Groceries,45.39,0,21
2020-09-05,1,3,5,Groceries,45.39,0,34
2020-09-06,1,3,5,Groceries,45.39,0,29
2020-09-07,1,3,5,Groceries,45.39,0,17
2020-09-08,1,3,5,Groceries,45.39,0,15
2020-09-09,1,3,5,Groceries,45.39,0,26
2020-09-10,1,3,5,Groceries,45.39,0,22
2020-09-11,1,3,5,Groceries,45.39,0,33
2020-09-12,1,3,5,Groceries,45.39,1,86
2020-09-13,1,3,5,Groceries,45.39,0,24
2020-09-14,1,3,5,Groceries,45.39,0,0
2020-09-15,1,3,5,Groceries,45.39,0,17
2020-09-16,1,3,5,Groceries,45.39,1,34
2020-09-17,1,3,5,Groceries,45.39,0,18
2020-09-18,1,3,5,Groceries,45.39,0,33
2020-09-19,1,3,5,Groceries,45.39,1,100
2020-09-20,1,3,5,Groceries,45.39,0,27
2020-09-21,1,3,5,Groceries,45.39,0,11
2020-09-22,1,3,5,Groceries,45.39,0,21
2020-09-23,1,3,5,Groceries,45.39,0,18
2020-09-24,1,3,5,Groceries,45.39,0,24
2020-09-25,1,3,5,Groceries,45.39,0,26
2020-09-26,1,3,5,Groceries,45.39,0,35
2020-09-27,1,3,5,Groceries,45.39,0,38
2020-09-28,1,3,5,Groceries,45.39,0,15
2020-09-29,1,3,5,Groceries,45.39,0,16
2020-09-30,1,3,5,Groceries,45.39,0,13
2020-10-01,1,3,5,Groceries,45.39,0,25
2020-10-02,1,3,5,Groceries,45.39,0,30
2020-10-03,1,3,5,Groceries,45.39,1,92
2020-10-04,1,3,5,Groceries,45.39,0,33
2020-10-05,1,3,5,Groceries,45.39,0,24
2020-10-06,1,3,5,Groceries,45.39,1,47
2020-10-07,1,3,5,Groceries,45.39,0,19
2020-10-08,1,3,5,Groceries,45.39,0,25
2020-10-09,1,3,5,Groceries,45.39,0,26
2020-10-10,1,3,5,Groceries,45.39,0,29
2020-10-11,1,3,5,Groceries,45.39,0,38
2020-10-12,1,3,5,Groceries,45.39,0,25
2020-10-13,1,3,5,Groceries,45.39,1,57
2020-10-14,1,3,5,Groceries,45.39,0,22
2020-10-15,1,3,5,Groceries,45.39,0,27
2020-10-16,1,3,5,Groceries,45.39,0,30
2020-10-17,1,3,5,Groceries,45.39,0,42
2020-10-18,1,3,5,Groceries,45.39,0,24
2020-10-19,1,3,5,Groceries,45.39,0,32
2020-10-20,1,3,5,Groceries,45.39,0,28
2020-10-21,1,3,5,Groceries,45.39,0,28
2020-10-22,1,3,5,Groceries,45.39,0,24
2020-10-23,1,3,5,Groceries,45.39,0,24
2020-10-24,1,3,5,Groceries,45.39,1,66
2020-10-25,1,3,5,Groceries,45.39,0,35
2020-10-26,1,3,5,Groceries,45.39,0,21
2020-10-27,1,3,5,Groceries,45.39,0,0
2020-10-28,1,3,5,Groceries,45.39,0,34
2020-10-29,1,3,5,Groceries,45.39,0,18
2020-10-30,1,3,5,Groceries,45.39,0,23
2020-10-31,1,3,5,Groceries,45.39,0,43
2020-11-01,1,3,5,Groceries,45.39,0,33
2020-11-02,1,3,5,Groceries,45.39,0,28
2020-11-03,1,3,5,Groceries,45.39,0,25
2020-11-04,1,3,5,Groceries,45.39,1,52
2020-11-05,1,3,5,Groceries,45.39,0,34
2020-11-06,1,3,5,Groceries,45.39,0,34
2020-11-07,1,3,5,Groceries,45.39,0,46
2020-11-08,1,3,5,Groceries,45.39,0,39
2020-11-09,1,3,5,Groceries,45.39,0,27
2020-11-10,1,3,5,Groceries,45.39,0,21
2020-11-11,1,3,5,Groceries,45.39,1,59
2020-11-12,1,3,5,Groceries,45.39,0,30
2020-11-13,1,3,5,Groceries,45.39,0,27
2020-11-14,1,3,5,Groceries,45.39,0,53
2020-11-15,1,3,5,Groceries,45.39,0,41
2020-11-16,1,3,5,Groceries,45.39,0,0
2020-11-17,1,3,5,Groceries,45.39,0,0
2020-11-18,1,3,5,Groceries,45.39,0,26
2020-11-19,1,3,5,Groceries,45.39,0,35
2020-11-20,1,3,5,Groceries,45.39,0,30
2020-11-21,1,3,5,Groceries,45.39,0,40
2020-11-22,1,3,5,Groceries,45.39,0,39
2020-11-23,1,3,5,Groceries,45.39,0,23
2020-11-24,1,3,5,Groceries,45.39,0,23
2020-11-25,1,3,5,Groceries,45.39,0,22
2020-11-26,1,3,5,Groceries,45.39,0,22
2020-11-27,1,3,5,Groceries,45.39,0,43
2020-11-28,1,3,5,Groceries,45.39,0,35
2020-11-29,1,3,5,Groceries,45.39,1,0
2020-11-30,1,3,5,Groceries,45.39,0,30
2020-12-01,1,3,5,Groceries,45.39,0,40
2020-12-02,1,3,5,Groceries,45.39,1,0
2020-12-03,1,3,5,Groceries,45.39,0,0
2020-12-04,1,3,5,Groceries,45.39,1,171
2020-12-05,1,3,5,Groceries,45.39,0,81
2020-12-06,1,3,5,Groceries,45.39,0,63
2020-12-07,1,3,5,Groceries,45.39,0,39
2020-12-08,1,3,5,Groceries,45.39,0,50
2020-12-09,1,3,5,Groceries,45.39,0,52
2020-12-10,1,3,5,Groceries,45.39,0,35
2020-12-11,1,3,5,Groceries,45.39,0,69
2020-12-12,1,3,5,Groceries,45.39,0,81
2020-12-13,1,3,5,Groceries,45.39,0,57
2020-12-14,1,3,5,Groceries,45.39,0,41
2020-12-15,1,3,5,Groceries,45.39,0,49
2020-12-16,1,3,5,Groceries,45.39,0,49
2020-12-17,1,3,5,Groceries,45.39,0,56
2020-12-18,1,3,5,Groceries,45.39,0,47
2020-12-19,1,3,5,Groceries,45.39,0,76
2020-12-20,1,3,5,Groceries,45.39,0,62
2020-12-21,1,3,5,Groceries,45.39,0,46
2020-12-22,1,3,5,Groceries,45.39,0,33
2020-12-23,1,3,5,Groceries,45.39,0,43
2020-12-24,1,3,5,Groceries,45.39,0,45
2020-12-25,1,3,5,Groceries,45.39,1,84
2020-12-26,1,3,5,Groceries,45.39,0,0
2020-12-27,1,3,5,Groceries,45.39,0,66
2020-12-28,1,3,5,Groceries,45.39,0,54
2020-12-29,1,3,5,Groceries,45.39,0,37
2020-12-30,1,3,5,Groceries,45.39,0,51
2020-12-31,1,3,5,Groceries,45.39,0,61
2021-01-01,1,3,5,Groceries,45.39,0,42
2021-01-02,1,3,5,Groceries,45.39,0,0
2021-01-03,1,3,5,Groceries,45.39,0,52
2021-01-04,1,3,5,Groceries,45.39,0,37
2021-01-05,1,3,5,Groceries,45.39,0,26
2021-01-06,1,3,5,Groceries,45.39,0,39
2021-01-07,1,3,5,Groceries,45.39,0,35
2021-01-08,1,3,5,Groceries,45.39,0,39
2021-01-09,1,3,5,Groceries,45.39,0,66
2021-01-10,1,3,5,Groceries,45.39,0,49
2021-01-11,1,3,5,Groceries,45.39,0,32
2021-01-12,1,3,5,Groceries,45.39,0,35
2021-01-13,1,3,5,Groceries,45.39,0,50
2021-01-14,1,3,5,Groceries,45.39,0,39
2021-01-15,1,3,5,Groceries,45.39,0,49
2021-01-16,1,3,5,Groceries,45.39,0,51
2021-01-17,1,3,5,Groceries,45.39,0,51
2021-01-18,1,3,5,Groceries,45.39,0,43
2021-01-19,1,3,5,Groceries,45.39,0,40
2021-01-20,1,3,5,Groceries,45.39,0,24
2021-01-21,1,3,5,Groceries,45.39,0,28
2021-01-22,1,3,5,Groceries,45.39,0,45
2021-01-23,1,3,5,Groceries,45.39,0,69
2021-01-24,1,3,5,Groceries,45.39,0,52
2021-01-25,1,3,5,Groceries,45.39,0,40
2021-01-26,1,3,5,Groceries,45.39,1,49
2021-01-27,1,3,5,Groceries,45.39,0,42
2021-01-28,1,3,5,Groceries,45.39,0,27
2021-01-29,1,3,5,Groceries,45.39,0,44
2021-01-30,1,3,5,Groceries,45.39,0,72
2021-01-31,1,3,5,Groceries,45.39,0,0
2021-02-01,1,3,5,Groceries,45.39,1,104
2021-02-02,1,3,5,Groceries,45.39,0,25
2021-02-03,1,3,5,Groceries,45.39,0,43
2021-02-04,1,3,5,Groceries,45.39,0,36
2021-02-05,1,3,5,Groceries,45.39,0,60
2021-02-06,1,3,5,Groceries,45.39,1,0
2021-02-07,1,3,5,Groceries,45.39,0,60
2021-02-08,1,3,5,Groceries,45.39,0,33
2021-02-09,1,3,5,Groceries,45.39,0,53
2021-02-10,1,3,5,Groceries,45.39,0,53
2021-02-11,1,3,5,Groceries,45.39,0,34
2021-02-12,1,3,5,Groceries,45.39,0,59
2021-02-13,1,3,5,Groceries,45.39,0,54
2021-02-14,1,3,5,Groceries,45.39,0,58
2021-02-15,1,3,5,Groceries,45.39,0,32
2021-02-16,1,3,5,Groceries,45.39,0,29
2021-02-17,1,3,5,Groceries,45.39,0,32
2021-02-18,1,3,5,Groceries,45.39,0,45
2021-02-19,1,3,5,Groceries,45.39,0,52
2021-02-20,1,3,5,Groceries,45.39,0,56
2021-02-21,1,3,5,Groceries,45.39,0,50
2021-02-22,1,3,5,Groceries,45.39,0,32
2021-02-23,1,3,5,Groceries,45.39,0,47
2021-02-24,1,3,5,Groceries,45.39,0,35
2021-02-25,1,3,5,Groceries,45.39,0,40
2021-02-26,1,3,5,Groceries,45.39,0,55
2021-02-27,1,3,5,Groceries,45.39,0,42
2021-02-28,1,3,5,Groceries,45.39,0,48
2021-03-01,1,3,5,Groceries,45.39,0,37
2021-03-02,1,3,5,Groceries,45.39,0,41
2021-03-03,1,3,5,Groceries,45.39,0,33
2021-03-04,1,3,5,Groceries,45.39,0,43
2021-03-05,1,3,5,Groceries,45.39,0,50
2021-03-06,1,3,5,Groceries,45.39,0,62
2021-03-07,1,3,5,Groceries,45.39,0,52
2021-03-08,1,3,5,Groceries,45.39,0,42
2021-03-09,1,3,5,Groceries,45.39,0,37
2021-03-10,1,3,5,Groceries,45.39,0,34
2021-03-11,1,3,5,Groceries,45.39,0,34
2021-03-12,1,3,5,Groceries,45.39,0,48
2021-03-13,1,3,5,Groceries,45.39,0,60
2021-03-14,1,3,5,Groceries,45.39,1,125
2021-03-15,1,3,5,Groceries,45.39,0,41
2021-03-16,1,3,5,Groceries,45.39,0,0
2021-03-17,1,3,5,Groceries,45.39,0,37
2021-03-18,1,3,5,Groceries,45.39,0,38
2021-03-19,1,3,5,Groceries,45.39,0,65
2021-03-20,1,3,5,Groceries,45.39,0,58
2021-03-21,1,3,5,Groceries,45.39,0,41
2021-03-22,1,3,5,Groceries,45.39,0,41
2021-03-23,1,3,5,Groceries,45.39,0,0
2021-03-24,1,3,5,Groceries,45.39,0,40
2021-03-25,1,3,5,Groceries,45.39,0,41
2021-03-26,1,3,5,Groceries,45.39,0,60
2021-03-27,1,3,5,Groceries,45.39,0,61
2021-03-28,1,3,5,Groceries,45.39,0,49
2021-03-29,1,3,5,Groceries,45.39,0,40
2021-03-30,1,3,5,Groceries,45.39,0,34
2021-03-31,1,3,5,Groceries,45.39,1,73
2021-04-01,1,3,5,Groceries,45.39,0,0
2021-04-02,1,3,5,Groceries,45.39,1,122
2021-04-03,1,3,5,Groceries,45.39,0,65
2021-04-04,1,3,5,Groceries,45.39,0,51
2021-04-05,1,3,5,Groceries,45.39,1,98
2021-04-06,1,3,5,Groceries,45.39,0,34
2021-04-07,1,3,5,Groceries,45.39,0,45
2021-04-08,1,3,5,Groceries,45.39,0,45
2021-04-09,1,3,5,Groceries,45.39,0,49
2021-04-10,1,3,5,Groceries,45.39,1,113
2021-04-11,1,3,5,Groceries,45.39,0,63
2021-04-12,1,3,5,Groceries,45.39,1,77
2021-04-13,1,3,5,Groceries,45.39,0,32
2021-04-14,1,3,5,Groceries,45.39,0,31
2021-04-15,1,3,5,Groceries,45.39,1,89
2021-04-16,1,3,5,Groceries,45.39,0,42
2021-04-17,1,3,5,Groceries,45.39,0,55
2021-04-18,1,3,5,Groceries,45.39,0,51
2021-04-19,1,3,5,Groceries,45.39,0,43
2021-04-20,1,3,5,Groceries,45.39,0,29
2021-04-21,1,3,5,Groceries,45.39,0,41
2021-04-22,1,3,5,Groceries,45.39,0,52
2021-04-23,1,3,5,Groceries,45.39,0,0
2021-04-24,1,3,5,Groceries,45.39,0,77
2021-04-25,1,3,5,Groceries,45.39,0,60
2021-04-26,1,3,5,Groceries,45.39,0,45
2021-04-27,1,3,5,Groceries,45.39,0,44
2021-04-28,1,3,5,Groceries,45.39,0,31
2021-04-29,1,3,5,Groceries,45.39,0,52
2021-04-30,1,3,5,Groceries,45.39,0,50
2021-05-01,1,3,5,Groceries,45.39,0,55
2021-05-02,1,3,5,Groceries,45.39,0,53
2021-05-03,1,3,5,Groceries,45.39,0,45
2021-05-04,1,3,5,Groceries,45.39,1,95
2021-05-05,1,3,5,Groceries,45.39,0,28
2021-05-06,1,3,5,Groceries,45.39,1,105
2021-05-07,1,3,5,Groceries,45.39,0,48
2021-05-08,1,3,5,Groceries,45.39,0,58
2021-05-09,1,3,5,Groceries,45.39,1,78
2021-05-10,1,3,5,Groceries,45.39,1,60
2021-05-11,1,3,5,Groceries,45.39,0,32
2021-05-12,1,3,5,Groceries,45.39,0,26
2021-05-13,1,3,5,Groceries,45.39,0,40
2021-05-14,1,3,5,Groceries,45.39,0,48
2021-05-15,1,3,5,Groceries,45.39,0,65
2021-05-16,1,3,5,Groceries,45.39,0,47
2021-05-17,1,3,5,Groceries,45.39,0,27
2021-05-18,1,3,5,Groceries,45.39,0,42
2021-05-19,1,3,5,Groceries,45.39,0,35
2021-05-20,1,3,5,Groceries,45.39,0,38
2021-05-21,1,3,5,Groceries,45.39,0,60
2021-05-22,1,3,5,Groceries,45.39,0,68
2021-05-23,1,3,5,Groceries,45.39,0,57
2021-05-24,1,3,5,Groceries,45.39,1,50
2021-05-25,1,3,5,Groceries,45.39,0,20
2021-05-26,1,3,5,Groceries,45.39,0,45
2021-05-27,1,3,5,Groceries,45.39,0,37
2021-05-28,1,3,5,Groceries,45.39,0,48
2021-05-29,1,3,5,Groceries,45.39,1,111
2021-05-30,1,3,5,Groceries,45.39,0,51
2021-05-31,1,3,5,Groceries,45.39,0,35
2021-06-01,1,3,5,Groceries,45.39,0,27
2021-06-02,1,3,5,Groceries,45.39,0,21
2021-06-03,1,3,5,Groceries,45.39,1,0
2021-06-04,1,3,5,Groceries,45.39,0,40
2021-06-05,1,3,5,Groceries,45.39,0,52
2021-06-06,1,3,5,Groceries,45.39,0,28
2021-06-07,1,3,5,Groceries,45.39,0,30
2021-06-08,1,3,5,Groceries,45.39,0,18
2021-06-09,1,3,5,Groceries,45.39,0,19
2021-06-10,1,3,5,Groceries,45.39,0,38
2021-06-11,1,3,5,Groceries,45.39,0,42
2021-06-12,1,3,5,Groceries,45.39,0,53
2021-06-13,1,3,5,Groceries,45.39,0,43
2021-06-14,1,3,5,Groceries,45.39,0,34
2021-06-15,1,3,5,Groceries,45.39,1,88
2021-06-16,1,3,5,Groceries,45.39,0,23
2021-06-17,1,3,5,Groceries,45.39,0,37
2021-06-18,1,3,5,Groceries,45.39,0,29
2021-06-19,1,3,5,Groceries,45.39,0,57
2021-06-20,1,3,5,Groceries,45.39,0,0
2021-06-21,1,3,5,Groceries,45.39,0,34
2021-06-22,1,3,5,Groceries,45.39,1,79
2021-06-23,1,3,5,Groceries,45.39,0,18
2021-06-24,1,3,5,Groceries,45.39,0,36
2021-06-25,1,3,5,Groceries,45.39,0,36
2021-06-26,1,3,5,Groceries,45.39,0,59
2021-06-27,1,3,5,Groceries,45.39,1,127
2021-06-28,1,3,5,Groceries,45.39,0,32
2021-06-29,1,3,5,Groceries,45.39,1,92
2021-06-30,1,3,5,Groceries,45.39,0,35
2021-07-01,1,3,5,Groceries,45.39,0,24
2021-07-02,1,3,5,Groceries,45.39,0,30
2021-07-03,1,3,5,Groceries,45.39,0,57
2021-07-04,1,3,5,Groceries,45.39,0,27
2021-07-05,1,3,5,Groceries,45.39,1,66
2021-07-06,1,3,5,Groceries,45.39,0,28
2021-07-07,1,3,5,Groceries,45.39,1,61
2021-07-08,1,3,5,Groceries,45.39,0,33
2021-07-09,1,3,5,Groceries,45.39,0,38
2021-07-10,1,3,5,Groceries,45.39,0,39
2021-07-11,1,3,5,Groceries,45.39,0,31
2021-07-12,1,3,5,Groceries,45.39,0,30
2021-07-13,1,3,5,Groceries,45.39,0,28
2021-07-14,1,3,5,Groceries,45.39,0,26
2021-07-15,1,3,5,Groceries,45.39,0,30
2021-07-16,1,3,5,Groceries,45.39,0,22
2021-07-17,1,3,5,Groceries,45.39,0,41
2021-07-18,1,3,5,Groceries,45.39,0,36
2021-07-19,1,3,5,Groceries,45.39,1,43
2021-07-20,1,3,5,Groceries,45.39,0,24
2021-07-21,1,3,5,Groceries,45.39,0,23
2021-07-22,1,3,5,Groceries,45.39,0,26
2021-07-23,1,3,5,Groceries,45.39,1,87
2021-07-24,1,3,5,Groceries,45.39,1,81
2021-07-25,1,3,5,Groceries,45.39,1,45
2021-07-26,1,3,5,Groceries,45.39,0,28
2021-07-27,1,3,5,Groceries,45.39,0,21
2021-07-28,1,3,5,Groceries,45.39,0,27
2021-07-29,1,3,5,Groceries,45.39,1,52
2021-07-30,1,3,5,Groceries,45.39,0,32
2021-07-31,1,3,5,Groceries,45.39,0,47
2021-08-01,1,3,5,Groceries,45.39,1,94
2021-08-02,1,3,5,Groceries,45.39,1,61
2021-08-03,1,3,5,Groceries,45.39,0,29
2021-08-04,1,3,5,Groceries,45.39,0,20
2021-08-05,1,3,5,Groceries,45.39,0,30
2021-08-06,1,3,5,Groceries,45.39,0,25
2021-08-07,1,3,5,Groceries,45.39,0,38
2021-08-08,1,3,5,Groceries,45.39,0,26
2021-08-09,1,3,5,Groceries,45.39,0,18
2021-08-10,1,3,5,Groceries,45.39,0,0
2021-08-11,1,3,5,Groceries,45.39,0,27
2021-08-12,1,3,5,Groceries,45.39,0,19
2021-08-13,1,3,5,Groceries,45.39,0,37
2021-08-14,1,3,5,Groceries,45.39,0,41
2021-08-15,1,3,5,Groceries,45.39,0,26
2021-08-16,1,3,5,Groceries,45.39,1,36
2021-08-17,1,3,5,Groceries,45.39,0,18
2021-08-18,1,3,5,Groceries,45.39,1,41
2021-08-19,1,3,5,Groceries,45.39,0,27
2021-08-20,1,3,5,Groceries,45.39,0,25
2021-08-21,1,3,5,Groceries,45.39,0,43
2021-08-22,1,3,5,Groceries,45.39,0,34
2021-08-23,1,3,5,Groceries,45.39,0,25
2021-08-24,1,3,5,Groceries,45.39,0,13
2021-08-25,1,3,5,Groceries,45.39,0,20
2021-08-26,1,3,5,Groceries,45.39,0,20
2021-08-27,1,3,5,Groceries,45.39,0,36
2021-08-28,1,3,5,Groceries,45.39,0,40
2021-08-29,1,3,5,Groceries,45.39,0,33
2021-08-30,1,3,5,Groceries,45.39,1,44
2021-08-31,1,3,5,Groceries,45.39,0,16
2021-09-01,1,3,5,Groceries,45.39,0,17
2021-09-02,1,3,5,Groceries,45.39,0,19
2021-09-03,1,3,5,Groceries,45.39,0,35
2021-09-04,1,3,5,Groceries,45.39,0,34
2021-09-05,1,3,5,Groceries,45.39,0,34
2021-09-06,1,3,5,Groceries,45.39,0,19
2021-09-07,1,3,5,Groceries,45.39,0,20
2021-09-08,1,3,5,Groceries,45.39,0,17
2021-09-09,1,3,5,Groceries,45.39,0,17
2021-09-10,1,3,5,Groceries,45.39,0,36
